YEAR,STATE,SH_ID,SH_NAME,ORG_COUNT,SH_ZIP,SH_TYPE,Beg_Ct_D,Intake_Pub_Total_D,Intake_In_Comm_Total_D,Intake_Out_Comm_Total_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Total_Adoptions_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_Total_C,Intake_In_Comm_Total_C,Intake_Out_Comm_Total_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Total_Adoptions_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2010,NY,TCSPCA,Tompkins County SPCA,1,14850,AC,43,603,47,11,9,670,9,661,415,5,8,179,0,58,9,49,656,3,659,45,218,1507,4,5,4,1520,4,1516,1400,0,0,59,0,109,4,105,1564,26,1590,144
2010,OH,GDLRR,Greater Dayton Labrador Retriever Rescue,1,45417,AG,15,92,7,67,0,166,0,166,156,2,8,0,0,0,0,0,166,0,166,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,OH,L4K9,Luv4K9s,1,45417,AG,75,165,29,17,0,211,0,211,189,4,20,0,0,15,0,15,228,0,228,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,OH,SCR,Second Chance Rescue,1,45417,AG,6,22,5,15,0,42,0,42,40,0,0,0,0,1,0,1,41,0,41,7,2,14,6,0,0,20,0,20,20,0,0,0,0,0,0,0,20,0,20,2
2010,OH,SICSA,Society for the Improvement of Conditions for Stray Animals,1,45417,AG,38,302,137,31,0,470,0,470,453,0,0,14,0,8,0,8,475,1,476,32,155,737,5,0,0,742,0,742,628,0,1,69,0,28,0,28,726,9,735,162
2010,OH,HSGD,Humane Society of Greater Dayton,1,45417,TS,31,242,163,2,58,465,58,407,350,18,4,6,0,71,58,13,391,7,398,40,275,3454,62,14,99,3629,97,3532,2262,3,1,36,119,1231,97,1134,3555,107,3662,145
2010,OH,MCARC,Montgomery County Animal Resource Center,1,45417,AC,118,5923,15,0,314,6252,314,5938,1049,332,295,1273,0,3297,314,2983,5932,12,5944,112,39,2879,0,0,150,3029,150,2879,374,70,7,36,0,2355,150,2205,2692,190,2882,36
2010,OR,CAT,Cat Adoption Team,1,97140,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,876,792,1068,4,2740,4,2736,2771,0,9,1,0,28,4,24,2805,25,2830,221
2010,OR,OHS,Oregon Humane Society,1,97211,AG,159,1945,171,2719,545,5380,545,4835,4563,50,127,78,0,594,545,49,4867,20,4887,107,133,5032,512,435,467,6446,467,5979,5627,1,1,59,0,692,467,225,5913,72,5985,127
2010,OR,CCDS,Clackamas County Dog Services,1,97140,AC,29,1323,7,0,3,1333,2,1331,458,22,63,600,0,144,2,142,1285,1,1286,46,2,14,0,0,0,14,0,14,2,5,0,0,0,1,0,1,8,0,8,2
2010,OR,SWWH,Humane Society for Southwest Washington,1,97140,AC,70,3057,67,491,462,4077,462,3615,1858,30,238,950,0,925,462,463,3539,8,3547,138,200,6266,1,3,503,6773,503,6270,2277,372,230,200,0,3527,503,3024,6103,123,6226,244
2010,OR,MUCAS,Multnomah County Animal Services,1,97060,AC,33,3052,0,0,26,3078,21,3057,726,86,401,1387,0,438,21,417,3017,8,3025,65,75,5290,0,0,11,5301,8,5293,722,797,191,732,0,2868,8,2860,5302,18,5320,48
2010,OR,WCAS,Washington County Animal Services,1,97140,AC,32,2033,17,6,29,2085,16,2069,558,59,120,1084,0,245,24,221,2042,17,2059,34,25,2137,5,1,171,2314,130,2184,914,141,29,118,0,1015,139,876,2078,77,2155,45
2010,PA,PASPCA,Pennsylvania SPCA,1,19134,TS,405,8981,6,11,0,8998,0,8998,1173,790,2969,689,0,3439,0,3439,9060,49,9109,295,1272,18460,25,4,0,18489,0,18489,3583,3406,3524,103,0,7280,0,7280,17896,706,18602,1161
2010,SC,OCAS,Oconee County Animal Shelter,1,29696,AC,67,2753,0,0,0,2753,0,2753,696,181,743,210,0,822,0,822,2652,101,2753,67,19,2455,0,0,0,2455,0,2455,310,163,95,14,0,1812,0,1812,2394,61,2455,19
2010,TN,LCAS,Loudon County Animal Shelter,1,37885,AC,49,1393,0,0,27,1420,27,1393,283,0,390,204,0,493,27,466,1343,7,1350,92,53,1205,0,0,9,1214,9,1205,145,0,311,4,0,728,9,719,1179,5,1184,74
2010,TN,MVAC,Madisonville Animal Control,1,37885,AC,0,187,0,0,2,189,2,187,17,80,0,41,0,37,2,35,173,7,180,7,2,145,0,0,0,145,0,145,0,140,0,0,0,5,0,5,145,0,145,2
2010,TN,MCAS,Monroe County Animal Shelter,1,37885,AC,36,2853,198,186,22,3259,22,3237,281,0,1703,69,0,1207,22,1185,3238,3,3241,26,6,1935,267,63,24,2289,23,2266,169,0,175,8,0,1936,23,1913,2265,2,2267,5
2010,TN,SP,Sweetwater Pound,1,37885,AC,0,162,0,0,0,162,0,162,14,118,0,28,0,0,0,0,160,2,162,0,0,129,0,0,0,129,0,129,0,127,0,0,0,0,0,0,127,2,129,0
2010,TX,HSDC,Humane Society of Dallas County,1,75212,AG,19,99,15,32,0,146,0,146,117,0,9,5,0,0,0,0,131,7,138,27,249,326,23,49,0,398,0,398,339,0,14,2,0,0,0,0,355,68,423,224
2010,TX,CM,Cat Matchers,1,75212,AG,7,6,0,3,0,9,0,9,9,0,2,0,0,1,0,1,12,0,12,4,102,152,61,221,0,434,0,434,342,0,18,0,0,12,0,12,372,38,410,126
2010,TX,FFCCA,Feral Friends Community Cat Alliance,1,75212,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,264,0,165,0,429,0,429,343,0,2,48,0,15,0,15,408,0,408,274
2010,TX,SPCAT,SPCA of Texas,1,75212,TS,69,1570,308,523,346,2747,213,2534,1753,96,322,44,0,519,213,306,2521,9,2530,73,56,995,121,380,179,1675,61,1614,1151,50,239,7,0,224,61,163,1610,8,1618,52
2010,TX,DALAS,Dallas Animal Services,1,75212,AC,528,20542,96,0,2,20640,2,20638,2298,323,1392,1546,0,14844,2,14842,20401,336,20737,415,105,8631,50,0,0,8681,0,8681,470,205,827,88,0,6906,0,6906,8496,230,8726,71
2010,UT,UTAHAG,Utah Adoption Guarantee Summary,16,84101,AG,16,642,2472,0,0,3114,0,3114,3134,272,4,6,0,42,0,42,3458,28,3486,23,21,485,1714,0,0,2199,0,2199,2476,63,13,4,0,95,0,95,2651,133,2784,17
2010,UT,UTAHAC,Utah Animal Control Summary,59,84101,AC,209,35372,1679,0,1676,38727,1569,37158,10469,3407,1492,13770,0,9153,1569,7584,36722,356,37078,159,298,36414,1416,0,660,38490,542,37948,8716,2006,1108,1218,0,23821,542,23279,36327,1263,37590,342
2010,VA,LYHS,Lynchburg Humane Society,1,24501,TS,56,453,415,14,5,887,5,882,518,0,8,275,0,78,5,73,874,6,880,58,109,790,55,5,1,851,1,850,571,0,1,4,0,188,1,187,763,61,824,135
2010,VA,CLAC,City of Lynchburg Animal Control,1,24501,AC,0,433,0,0,0,433,0,433,16,415,0,0,0,2,0,2,433,0,433,0,0,84,0,0,0,84,0,84,19,55,0,0,0,10,0,10,84,0,84,0
2010,VA,RSPCA,Richmond SPCA,1,23220,AG,88,454,768,337,0,1559,0,1559,1527,1,0,1,0,8,0,8,1537,15,1552,95,172,403,1259,95,0,1757,0,1757,1627,1,0,4,0,23,0,23,1655,84,1739,190
2010,VA,RACC,Richmond Animal Care and Control,1,23222,AC,102,2602,0,0,8,2610,7,2603,637,531,223,436,0,771,7,764,2591,12,2603,102,24,1689,0,0,3,1692,3,1689,248,805,38,79,0,458,3,455,1625,18,1643,70
2010,VA,PSPCA,Peninsula SPCA,1,23601,TS,64,3747,28,25,0,3800,0,3800,1528,71,22,1025,0,1079,0,1079,3725,17,3742,122,111,4255,1,0,0,4256,0,4256,1072,3,8,56,0,3046,0,3046,4185,62,4247,120
2010,VA,CASPCA,Charlottesville Albemarle SPCA,1,22906,AC,80,1702,0,43,1,1746,1,1745,1090,0,22,468,0,126,1,125,1705,15,1720,105,423,1986,0,6,0,1992,0,1992,1703,0,29,78,0,185,0,185,1995,88,2083,332
2010,WA,HSSKC,Humane Society for Seattle/King County,1,98005,AG,94,1559,99,1021,212,2891,212,2679,2135,104,0,161,0,414,212,202,2602,11,2613,160,236,2763,80,319,210,3372,210,3162,2767,123,0,23,0,334,210,124,3037,44,3081,317
2010,WA,SEAS,Seattle Animal Shelter,1,98119,AC,78,1445,4,14,88,1551,88,1463,477,51,1,703,0,279,88,191,1423,28,1451,90,186,1838,2,132,135,2107,135,1972,1412,10,83,96,0,432,135,297,1898,24,1922,236
2010,WA,IEGRR,Inland Empire Golden Retriever Rescue,1,99217,AG,7,57,11,0,0,68,0,68,57,0,0,0,0,4,0,4,61,0,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WA,PS,Pet Savers,1,99217,AG,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,10,31,1,0,0,32,0,32,31,0,0,0,0,0,0,0,31,0,31,11
2010,WA,PFP,Partners for Pets,1,99217,AG,8,21,12,0,0,33,0,33,34,0,0,0,0,0,0,0,34,0,34,4,70,122,213,0,0,335,0,335,325,0,0,0,0,10,0,10,335,0,335,57
2010,WA,SHS,Spokane Humane Society,1,99217,TS,95,1346,481,91,348,2266,348,1918,1429,301,84,72,0,373,348,25,1911,23,1934,79,152,1474,835,4,209,2522,209,2313,1694,494,10,44,0,242,209,33,2275,66,2341,124
2010,WA,SCRAPS,Spokane County Regional Animal Protection Services,1,99217,AC,9,2427,200,1,141,2769,141,2628,745,503,268,882,0,357,141,216,2614,8,2622,15,30,3642,323,3,86,4054,86,3968,652,913,588,102,0,1707,86,1621,3876,16,3892,106
2010,WA,SCARE,SpokAnimal C.A.R.E.,1,99217,AC,37,2634,206,95,0,2935,0,2935,1159,107,36,1235,0,408,0,408,2945,7,2952,20,41,4288,300,0,0,4588,0,4588,1639,265,25,97,0,2562,0,2562,4588,23,4611,31
2010,WI,DCFF,Dane County Friends of Ferals,1,53713,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,358,110,13,0,481,0,481,441,20,23,1,0,16,0,16,501,12,513,125
2010,WI,DACHS,Dane County Humane Society,1,53718,AC,73,1630,0,180,102,1912,102,1810,748,24,50,738,0,357,102,255,1815,3,1818,65,225,2945,20,56,111,3132,111,3021,1850,173,34,234,0,845,111,734,3025,45,3070,176
2010,WI,HEA,Heartland Farm Sanctuary,1,53744,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,11,0,11,11,0,0,0,0,0,0,0,11,0,11,0
2010,WI,SFS,Shelter from the Storm,1,53716,AG,54,283,24,36,0,343,0,343,297,0,6,1,0,16,0,16,320,1,321,76,68,146,53,10,0,209,0,209,176,0,0,0,0,10,0,10,186,13,199,78
2009,AL,BACAC,Baldwin County Animal Control Center,1,36580,AC,74,2772,1,0,0,2773,0,2773,540,96,209,240,,1674,0,1674,2759,34,2793,59,33,2731,0,0,0,2731,0,2731,228,15,29,12,,2361,0,2361,2645,67,2712,47
2009,AL,CBMAC,City of Bay Minette Animal Control,1,36507,AC,14,414,0,0,0,414,0,414,191,13,3,37,,179,0,179,423,4,427,8,2,420,0,0,0,420,0,420,88,4,2,0,,325,0,325,419,3,422,2
